Release_Date,Title,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url
2008-03-06,Frozen 3,A compelling story about discovery.,3.082659,5245,7.6,en,"Romance, Western, Thriller",https://image.tmdb.org/t/p/original/23611.jpg
2006-02-05,The Silence of the Lambs,A compelling story about love.,23.557893,4809,7.9,ko,"War, Horror, Comedy",https://image.tmdb.org/t/p/original/19647.jpg
2009-07-22,The Personal History of David Copperfield,A compelling story about family.,4.619788,25101,7.2,es,"Romance, War, Documentary",https://image.tmdb.org/t/p/original/77029.jpg
2000-01-20,The Trial of the Chicago 7 4,A compelling story about family.,9.946983,28244,5.6,en,Drama,https://image.tmdb.org/t/p/original/36795.jpg
2010-03-01,Thor: Love and Thunder,A compelling story about justice.,45.204842,14235,8.2,en,"Music, Crime, TV Movie",https://image.tmdb.org/t/p/original/92835.jpg
1993-05-13,Lady Bird,A compelling story about love.,4.571073,26419,5.8,en,"Science Fiction, History",https://image.tmdb.org/t/p/original/94609.jpg
1996-06-05,Bridge of Spies,A compelling story about friendship.,14.177609,21754,7.0,hi,Animation,https://image.tmdb.org/t/p/original/19182.jpg
2016-06-09,The Son,A compelling story about adventure.,10.869444,24615,6.3,en,"History, Animation",https://image.tmdb.org/t/p/original/82729.jpg
2014-02-02,Spider-Man: Into the Spider-Verse,A compelling story about survival.,0.365806,27800,5.8,hi,"Music, Action, Mystery",https://image.tmdb.org/t/p/original/54992.jpg
2002-04-25,The Martian,A compelling story about family.,31.477373,16719,6.9,ja,"Western, War, Horror",https://image.tmdb.org/t/p/original/21191.jpg
2005-08-17,Roma 2,A compelling story about family.,1.430906,3776,8.5,en,Comedy,https://image.tmdb.org/t/p/original/73112.jpg
2022-07-04,Never Rarely Sometimes Always,A compelling story about discovery.,12.85878,4121,6.5,en,"War, Animation, Western",https://image.tmdb.org/t/p/original/51053.jpg
2007-01-11,Moonlight,A compelling story about friendship.,16.450466,24696,8.6,ko,"Thriller, War",https://image.tmdb.org/t/p/original/95695.jpg
2019-09-14,Poor Things,A compelling story about war.,19.800169,7025,6.0,en,"Drama, Fantasy",https://image.tmdb.org/t/p/original/41573.jpg
1994-08-01,The Post,A compelling story about justice.,23.335572,6866,6.3,en,"Adventure, War, Horror",https://image.tmdb.org/t/p/original/14369.jpg
2016-11-08,Waves,A compelling story about family.,5.841096,16500,4.7,en,Fantasy,https://image.tmdb.org/t/p/original/91420.jpg
1991-05-18,Bardo 4,A compelling story about justice.,0.200578,2436,5.5,en,"Mystery, Romance, Science Fiction",https://image.tmdb.org/t/p/original/94172.jpg
1996-04-25,Her Smell,A compelling story about family.,25.706815,14507,5.9,en,"Science Fiction, Comedy",https://image.tmdb.org/t/p/original/72761.jpg
1998-05-19,Barbie 2,A compelling story about family.,15.342618,20772,5.8,pt,"Mystery, Horror, History",https://image.tmdb.org/t/p/original/31699.jpg
2016-08-03,Fast Color 2,A compelling story about discovery.,36.172136,20758,5.0,en,Crime,https://image.tmdb.org/t/p/original/99822.jpg
2022-04-26,No Time to Die,A compelling story about justice.,34.450829,18925,5.3,ja,Comedy,https://image.tmdb.org/t/p/original/12359.jpg
1999-06-18,Uncut Gems,A compelling story about war.,37.071783,23204,5.9,en,History,https://image.tmdb.org/t/p/original/43916.jpg
2000-04-18,The Promised Land,A compelling story about love.,13.275444,11346,7.6,en,Mystery,https://image.tmdb.org/t/p/original/75573.jpg
2017-09-15,The Revenant,A compelling story about justice.,8.118156,5326,4.4,en,"Drama, Mystery, Music",https://image.tmdb.org/t/p/original/63113.jpg
1992-01-27,Hell or High Water,A compelling story about family.,31.361909,5372,3.7,pt,"Comedy, Family",https://image.tmdb.org/t/p/original/80581.jpg
2019-10-10,Coco,A compelling story about love.,12.003854,4703,4.1,en,"Music, Science Fiction, Action",https://image.tmdb.org/t/p/original/22856.jpg
2000-01-02,One Night in Miami,A compelling story about friendship.,4.053151,9000,5.2,es,Comedy,https://image.tmdb.org/t/p/original/81811.jpg
2020-05-20,First Cow,A compelling story about justice.,38.616848,29964,7.0,en,"War, History",https://image.tmdb.org/t/p/original/29457.jpg
2006-11-13,Green Book,A compelling story about discovery.,42.836533,15143,5.8,ja,"Animation, Crime",https://image.tmdb.org/t/p/original/17005.jpg
2012-11-07,Carol 3,A compelling story about justice.,12.558794,21662,5.8,en,Fantasy,https://image.tmdb.org/t/p/original/46850.jpg
2022-05-02,The Dark Knight 3,A compelling story about justice.,1.574366,14188,5.7,en,"Adventure, Documentary, Family",https://image.tmdb.org/t/p/original/19287.jpg
2000-12-18,The Eight Mountains,A compelling story about love.,9.814777,10639,3.9,es,"Science Fiction, War, Drama",https://image.tmdb.org/t/p/original/26384.jpg
1994-05-03,Ex Machina 4,A compelling story about survival.,32.54569,18405,7.2,en,Drama,https://image.tmdb.org/t/p/original/88117.jpg
2015-12-04,The Shape of Water 4,A compelling story about justice.,46.409692,14761,7.8,en,"Comedy, History, Science Fiction",https://image.tmdb.org/t/p/original/28180.jpg
1998-12-18,Showing Up,A compelling story about discovery.,4.549879,435,5.8,en,"Adventure, Fantasy",https://image.tmdb.org/t/p/original/53284.jpg
2007-07-07,Whiplash 3,A compelling story about survival.,1.386436,3054,6.3,es,Western,https://image.tmdb.org/t/p/original/15305.jpg
2022-06-22,Drive My Car 2,A compelling story about family.,41.968484,11490,6.3,en,"Documentary, Romance",https://image.tmdb.org/t/p/original/64400.jpg
2011-11-09,Titane,A compelling story about survival.,9.866426,11116,4.9,en,Western,https://image.tmdb.org/t/p/original/86880.jpg
2018-05-08,News of the World 3,A compelling story about family.,15.607286,6239,5.7,es,Crime,https://image.tmdb.org/t/p/original/82851.jpg
2010-06-07,Mad Max: Fury Road,A compelling story about love.,68.881562,1249,8.3,en,"Western, Music",https://image.tmdb.org/t/p/original/94529.jpg
2019-10-11,Io Capitano,A compelling story about love.,1.377673,6576,6.2,en,Science Fiction,https://image.tmdb.org/t/p/original/41123.jpg
1991-12-05,Promising Young Woman 5,A compelling story about discovery.,20.900559,19785,6.5,fr,"Documentary, Comedy",https://image.tmdb.org/t/p/original/33297.jpg
1990-10-16,Priscilla,A compelling story about love.,1.539898,4223,5.4,hi,Western,https://image.tmdb.org/t/p/original/18381.jpg
1990-01-22,Interstellar,A compelling story about adventure.,9.415084,20391,5.7,en,"Music, Drama, Documentary",https://image.tmdb.org/t/p/original/43503.jpg
2001-07-18,Memory Box,A compelling story about war.,32.573897,3016,7.0,de,"Science Fiction, Crime, Western",https://image.tmdb.org/t/p/original/94494.jpg
2021-07-18,The Gentlemen,A compelling story about adventure.,11.364584,7035,5.2,en,Adventure,https://image.tmdb.org/t/p/original/46097.jpg
1995-11-21,Roma,A compelling story about friendship.,117.437069,19433,8.1,en,"Mystery, Science Fiction",https://image.tmdb.org/t/p/original/57883.jpg
1994-09-01,Iron Man,A compelling story about friendship.,16.376897,6568,4.3,en,"Fantasy, Action",https://image.tmdb.org/t/p/original/96614.jpg
2018-11-04,Never Rarely Sometimes Always,A compelling story about adventure.,7.74746,25184,5.4,en,"Western, Thriller",https://image.tmdb.org/t/p/original/92388.jpg
2012-07-27,Glass Onion: A Knives Out Mystery,A compelling story about discovery.,4.972082,26673,4.4,en,Action,https://image.tmdb.org/t/p/original/65002.jpg
2012-07-06,Joker,A compelling story about friendship.,8.631681,1194,7.8,de,Science Fiction,https://image.tmdb.org/t/p/original/92651.jpg
1990-02-15,Little Women,A compelling story about discovery.,9.321293,27336,6.2,en,"Family, Thriller",https://image.tmdb.org/t/p/original/83184.jpg
2013-04-15,Napoleon,A compelling story about justice.,1.42377,18978,5.9,en,"Music, Adventure",https://image.tmdb.org/t/p/original/93999.jpg
1990-04-24,Joker,A compelling story about survival.,9.227196,29345,6.7,en,"TV Movie, Drama, Action",https://image.tmdb.org/t/p/original/65306.jpg
1991-05-22,Priscilla,A compelling story about war.,12.481324,14440,7.9,en,"Mystery, War, Crime",https://image.tmdb.org/t/p/original/38244.jpg
2012-04-03,Collective,A compelling story about friendship.,25.65583,28099,6.5,en,"Fantasy, TV Movie, Comedy",https://image.tmdb.org/t/p/original/20811.jpg
2009-12-08,Ex Machina,A compelling story about family.,21.384729,8112,7.6,en,"Adventure, Fantasy",https://image.tmdb.org/t/p/original/50574.jpg
2004-08-12,Borat Subsequent Moviefilm 3,A compelling story about justice.,24.672541,13879,5.8,en,"Romance, Thriller, Crime",https://image.tmdb.org/t/p/original/63677.jpg
1992-05-16,The Suicide Squad,A compelling story about adventure.,0.167977,7126,5.0,es,"History, Crime, Science Fiction",https://image.tmdb.org/t/p/original/82713.jpg
2003-01-07,Spotlight,A compelling story about justice.,4.909506,12947,6.5,en,"Animation, Western, Romance",https://image.tmdb.org/t/p/original/73948.jpg
2015-02-28,The Grand Budapest Hotel,A compelling story about love.,21.675515,28640,5.4,it,Science Fiction,https://image.tmdb.org/t/p/original/10802.jpg
2007-10-17,Midsommar 5,A compelling story about adventure.,13.232558,4393,7.0,hi,"TV Movie, Action, Adventure",https://image.tmdb.org/t/p/original/46177.jpg
2021-03-18,The Son,A compelling story about survival.,0.106553,20330,5.7,en,"Science Fiction, Crime",https://image.tmdb.org/t/p/original/20251.jpg
2002-11-24,Anatomy of a Fall,A compelling story about survival.,32.64335,18093,6.1,en,Documentary,https://image.tmdb.org/t/p/original/22773.jpg
2001-02-19,Ferrari 3,A compelling story about discovery.,29.639335,4517,3.5,en,"TV Movie, War, Documentary",https://image.tmdb.org/t/p/original/57631.jpg
1998-12-03,Mad Max: Fury Road,A compelling story about love.,15.900018,14745,6.1,en,Western,https://image.tmdb.org/t/p/original/25842.jpg
1998-05-19,Moonlight 4,A compelling story about survival.,1.375501,27161,5.9,it,"Western, Thriller",https://image.tmdb.org/t/p/original/64938.jpg
2004-09-24,La La Land,A compelling story about justice.,29.092753,29723,7.6,en,War,https://image.tmdb.org/t/p/original/64903.jpg
2007-04-28,Poor Things,A compelling story about survival.,17.527635,16529,7.2,en,"Thriller, Adventure",https://image.tmdb.org/t/p/original/86517.jpg
1991-12-22,Broker 2,A compelling story about justice.,30.461533,2035,6.2,en,Horror,https://image.tmdb.org/t/p/original/54316.jpg
2006-11-18,Waves,A compelling story about friendship.,27.866137,19929,4.2,en,"Documentary, History, Western",https://image.tmdb.org/t/p/original/51113.jpg
2019-01-14,Black Panther: Wakanda Forever,A compelling story about war.,32.491241,4864,5.7,en,"History, Family",https://image.tmdb.org/t/p/original/36106.jpg
1993-06-14,Possessor,A compelling story about war.,14.596558,5377,7.6,en,Adventure,https://image.tmdb.org/t/p/original/89940.jpg
2016-05-04,Happening,A compelling story about love.,3.024006,2900,6.0,en,Western,https://image.tmdb.org/t/p/original/27806.jpg
2023-08-16,The Souvenir 2,A compelling story about justice.,22.243526,19151,4.9,en,Crime,https://image.tmdb.org/t/p/original/21251.jpg
2013-09-25,The Zone of Interest 4,A compelling story about justice.,19.376632,29706,7.6,en,Action,https://image.tmdb.org/t/p/original/80163.jpg
1992-12-08,Riders of Justice 3,A compelling story about adventure.,27.11555,3783,4.3,ja,Mystery,https://image.tmdb.org/t/p/original/22930.jpg
1993-05-14,Pain and Glory 3,A compelling story about survival.,3.723724,24966,6.1,en,"Fantasy, Adventure",https://image.tmdb.org/t/p/original/24153.jpg
2018-06-01,All Quiet on the Western Front,A compelling story about friendship.,4.337644,23046,6.9,en,Western,https://image.tmdb.org/t/p/original/99028.jpg
2015-04-11,Origin,A compelling story about war.,44.220095,15829,6.4,en,Horror,https://image.tmdb.org/t/p/original/27717.jpg
1995-10-26,Whiplash 3,A compelling story about survival.,27.724111,1538,4.7,es,"Fantasy, Crime, Thriller",https://image.tmdb.org/t/p/original/47719.jpg
1991-12-08,The Innocent,A compelling story about adventure.,47.769067,29487,5.1,en,Western,https://image.tmdb.org/t/p/original/61518.jpg
2017-02-08,Shiva Baby,A compelling story about adventure.,28.435556,20965,5.4,en,"Drama, Comedy, TV Movie",https://image.tmdb.org/t/p/original/42833.jpg
2002-03-11,The Eight Mountains,A compelling story about discovery.,18.184083,11830,7.1,en,War,https://image.tmdb.org/t/p/original/96113.jpg
2009-02-21,Dick Johnson Is Dead 3,A compelling story about adventure.,21.234004,5059,6.4,pt,Family,https://image.tmdb.org/t/p/original/78529.jpg
1996-01-16,Judas and the Black Messiah,A compelling story about love.,43.987564,858,5.7,ja,"Drama, Action",https://image.tmdb.org/t/p/original/96412.jpg
2017-01-19,The Silence of the Lambs 4,A compelling story about friendship.,17.293271,29578,6.7,en,"Comedy, History",https://image.tmdb.org/t/p/original/82833.jpg
2011-05-08,Spider-Man: No Way Home,A compelling story about love.,20.014726,20521,5.3,en,"War, Drama, Adventure",https://image.tmdb.org/t/p/original/16199.jpg
1996-08-08,If Beale Street Could Talk,A compelling story about justice.,3.403355,10129,7.1,en,"History, Music",https://image.tmdb.org/t/p/original/68994.jpg
2011-01-27,Wild Rose 2,A compelling story about adventure.,12.846086,10367,6.7,en,War,https://image.tmdb.org/t/p/original/80603.jpg
2011-09-26,Anatomy of a Fall 5,A compelling story about friendship.,25.203606,16177,5.9,it,Thriller,https://image.tmdb.org/t/p/original/80434.jpg
2005-02-25,The Grand Budapest Hotel 5,A compelling story about discovery.,6.320059,23745,6.0,es,"Music, War, Mystery",https://image.tmdb.org/t/p/original/88594.jpg
2018-02-21,Forrest Gump 4,A compelling story about love.,4.519305,12488,5.8,en,"Music, War, Comedy",https://image.tmdb.org/t/p/original/91803.jpg
2018-10-04,Broker 3,A compelling story about family.,7.532504,22260,7.4,ko,"Thriller, Fantasy, TV Movie",https://image.tmdb.org/t/p/original/16551.jpg
1995-01-02,Decision to Leave 3,A compelling story about family.,5.528266,22263,6.5,en,"History, Romance, Science Fiction",https://image.tmdb.org/t/p/original/75465.jpg
2014-06-28,Shadow 4,A compelling story about adventure.,4.839206,2131,5.9,en,"War, Crime",https://image.tmdb.org/t/p/original/17009.jpg
1994-03-02,Maestro 4,A compelling story about friendship.,11.062517,12920,5.0,en,Drama,https://image.tmdb.org/t/p/original/70868.jpg
2018-01-10,All Quiet on the Western Front 2,A compelling story about survival.,47.684259,29808,6.9,en,War,https://image.tmdb.org/t/p/original/74556.jpg
2017-02-04,Waves 4,A compelling story about friendship.,14.147342,27504,6.9,en,"Fantasy, Documentary",https://image.tmdb.org/t/p/original/40772.jpg
1993-09-02,The Whale,A compelling story about justice.,4.163138,4691,5.6,en,"Action, History",https://image.tmdb.org/t/p/original/12869.jpg
2008-07-13,Portrait of a Lady on Fire,A compelling story about family.,1.601907,14765,5.7,en,"Fantasy, Science Fiction",https://image.tmdb.org/t/p/original/85727.jpg
1996-10-25,"Argentina, 1985",A compelling story about survival.,23.824827,482,6.1,en,Thriller,https://image.tmdb.org/t/p/original/83605.jpg
2016-04-28,Wheel of Fortune and Fantasy,A compelling story about love.,9.651203,18181,4.8,zh,"Crime, Mystery",https://image.tmdb.org/t/p/original/41150.jpg
1990-08-13,Oppenheimer,A compelling story about adventure.,34.500449,123,6.3,pt,"War, Western",https://image.tmdb.org/t/p/original/91091.jpg
2019-07-20,Dick Johnson Is Dead 3,A compelling story about justice.,21.547436,13700,4.2,en,"Adventure, Romance",https://image.tmdb.org/t/p/original/31822.jpg
1996-06-21,Iron Man 4,A compelling story about friendship.,31.816391,25922,4.7,fr,"Animation, Crime",https://image.tmdb.org/t/p/original/33276.jpg
1991-08-17,The Midnight Sky,A compelling story about family.,6.347602,6483,5.6,ja,"Music, Action",https://image.tmdb.org/t/p/original/33619.jpg
2011-10-07,Ex Machina,A compelling story about survival.,23.57643,8540,5.4,es,Animation,https://image.tmdb.org/t/p/original/79005.jpg
1996-02-01,Roma,A compelling story about adventure.,6.132188,18679,6.7,en,"Adventure, Comedy",https://image.tmdb.org/t/p/original/29066.jpg
1994-10-26,Ahed's Knee,A compelling story about war.,55.960093,1206,6.5,en,Fantasy,https://image.tmdb.org/t/p/original/25840.jpg
2002-10-05,Gladiator 2,A compelling story about friendship.,20.232604,16472,7.9,en,"Comedy, War, Western",https://image.tmdb.org/t/p/original/93261.jpg
2022-05-12,Black Panther: Wakanda Forever,A compelling story about family.,7.846392,20953,6.3,en,Romance,https://image.tmdb.org/t/p/original/10833.jpg
2016-08-24,Drive My Car,A compelling story about friendship.,6.280846,6027,6.4,en,Science Fiction,https://image.tmdb.org/t/p/original/28099.jpg
2018-03-08,Eternals,A compelling story about love.,4.237312,2662,4.8,es,"Documentary, Comedy",https://image.tmdb.org/t/p/original/25402.jpg
1998-01-02,The Lion King 2,A compelling story about family.,23.72534,29243,4.8,en,Western,https://image.tmdb.org/t/p/original/55920.jpg
