Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,vote_category
2010,The Wolf of Wall Street,0.592073,11587,7.2,Action,Good
1996,Riders of Justice 4,13.112795,27904,6.0,Thriller,Average
1996,Riders of Justice 4,13.112795,27904,6.0,Science Fiction,Average
1996,Riders of Justice 4,13.112795,27904,6.0,Romance,Average
2023,Wild Rose,21.719885,16627,5.6,Documentary,Below Average
2023,Wild Rose,21.719885,16627,5.6,Science Fiction,Below Average
2019,Mad Max: Fury Road 5,2.522665,26203,5.7,Adventure,Below Average
2019,Mad Max: Fury Road 5,2.522665,26203,5.7,Science Fiction,Below Average
2021,Supernova 3,6.818421,19085,5.8,Music,Below Average
2021,Supernova 3,6.818421,19085,5.8,Crime,Below Average
2021,Supernova 3,6.818421,19085,5.8,Western,Below Average
2006,No Time to Die,10.14453,10232,4.6,Western,Poor
1991,Spotlight 5,50.397671,23796,4.7,Animation,Poor
1991,Spotlight 5,50.397671,23796,4.7,Drama,Poor
1991,Spotlight 5,50.397671,23796,4.7,TV Movie,Poor
1997,The Favourite,99.979122,396,5.8,History,Below Average
1997,The Favourite,99.979122,396,5.8,Animation,Below Average
2010,Io Capitano,0.919021,1644,8.1,Comedy,Excellent
2019,Society of the Snow,28.626498,8120,7.1,Science Fiction,Good
2019,Society of the Snow,28.626498,8120,7.1,Fantasy,Good
2019,Society of the Snow,28.626498,8120,7.1,War,Good
2001,Compartment No. 6 4,9.295516,4143,7.2,Horror,Good
2001,Compartment No. 6 4,9.295516,4143,7.2,Comedy,Good
2001,Compartment No. 6 4,9.295516,4143,7.2,Music,Good
2009,American Fiction,9.966686,9386,7.6,Fantasy,Good
2009,American Fiction,9.966686,9386,7.6,Documentary,Good
2021,Rocketman,28.070029,5591,6.5,Family,Average
2021,Rocketman,28.070029,5591,6.5,Drama,Average
2021,Rocketman,28.070029,5591,6.5,Fantasy,Average
2009,Problemista,50.125,1977,5.7,Adventure,Below Average
2009,Problemista,50.125,1977,5.7,Documentary,Below Average
2021,Never Rarely Sometimes Always 4,60.289576,21962,5.7,War,Below Average
2021,Never Rarely Sometimes Always 4,60.289576,21962,5.7,TV Movie,Below Average
2021,Frozen,17.213459,23678,5.2,Horror,Below Average
2021,Frozen,17.213459,23678,5.2,Animation,Below Average
2020,The Godfather,8.83598,24826,7.2,TV Movie,Good
2000,Everything Everywhere All at Once,30.980886,21539,5.1,Crime,Below Average
2000,Everything Everywhere All at Once,30.980886,21539,5.1,Comedy,Below Average
2000,Everything Everywhere All at Once,30.980886,21539,5.1,Science Fiction,Below Average
2015,The Disciple 5,5.780363,5777,8.7,Action,Excellent
2014,All Quiet on the Western Front,16.605657,8763,5.1,Science Fiction,Below Average
2014,All Quiet on the Western Front,16.605657,8763,5.1,Fantasy,Below Average
2014,All Quiet on the Western Front,16.605657,8763,5.1,Horror,Below Average
2012,Goodfellas,8.881368,18393,7.7,Animation,Good
1993,Barbie,21.378996,4911,7.7,Romance,Good
1993,Barbie,21.378996,4911,7.7,History,Good
1992,Mank,5.499237,10131,6.9,Mystery,Average
1992,Mank,5.499237,10131,6.9,Action,Average
1992,Mank,5.499237,10131,6.9,Science Fiction,Average
2013,Shiva Baby,4.253791,14643,8.1,Crime,Excellent
2013,Shiva Baby,4.253791,14643,8.1,Horror,Excellent
2013,Shiva Baby,4.253791,14643,8.1,Fantasy,Excellent
1991,All of Us Strangers,50.07912,29486,6.0,Thriller,Average
1991,All of Us Strangers,50.07912,29486,6.0,Western,Average
2014,Avatar,2.147332,19173,6.4,Family,Average
2014,Avatar,2.147332,19173,6.4,TV Movie,Average
2012,Joker 5,14.102691,26261,6.5,Comedy,Average
2012,Joker 5,14.102691,26261,6.5,Science Fiction,Average
2012,Joker 5,14.102691,26261,6.5,Romance,Average
2012,Ferrari,4.991105,10717,6.9,Family,Average
2012,Ferrari,4.991105,10717,6.9,Music,Average
2012,Ferrari,4.991105,10717,6.9,Drama,Average
2005,Coco 3,0.79416,22586,4.0,Fantasy,Poor
2009,Another Round 2,0.73367,18071,6.1,TV Movie,Average
2009,Another Round 2,0.73367,18071,6.1,Animation,Average
1994,The Batman,3.852815,12343,7.2,Comedy,Good
1994,The Batman,3.852815,12343,7.2,Action,Good
1994,The Batman,3.852815,12343,7.2,Western,Good
2011,The Lion King,40.31362,11948,5.8,Crime,Below Average
2011,The Lion King,40.31362,11948,5.8,Comedy,Below Average
2010,Minari,6.639054,11558,8.6,TV Movie,Excellent
2010,Minari,6.639054,11558,8.6,Thriller,Excellent
2010,Minari,6.639054,11558,8.6,Fantasy,Excellent
2017,Promising Young Woman 2,60.099162,15125,6.4,Romance,Average
2017,Promising Young Woman 2,60.099162,15125,6.4,Drama,Average
2016,Ma Rainey's Black Bottom 5,17.427413,9853,6.8,Romance,Average
2020,Monster,11.475812,4187,8.1,Animation,Excellent
2020,Monster,11.475812,4187,8.1,Music,Excellent
2020,Monster,11.475812,4187,8.1,Western,Excellent
2010,Her Smell,17.354242,7221,6.4,History,Average
2010,Her Smell,17.354242,7221,6.4,Comedy,Average
2014,The Innocent,14.542287,7883,8.0,Action,Excellent
2014,The Innocent,14.542287,7883,8.0,Thriller,Excellent
2014,The Innocent,14.542287,7883,8.0,Adventure,Excellent
1996,One Night in Miami 2,28.440607,3851,6.9,Fantasy,Average
1996,One Night in Miami 2,28.440607,3851,6.9,Western,Average
1996,One Night in Miami 2,28.440607,3851,6.9,Horror,Average
2003,The Souvenir,6.639537,23492,6.9,Mystery,Average
2022,Broker,8.709737,6426,5.1,Western,Below Average
2022,Broker,8.709737,6426,5.1,Documentary,Below Average
2000,Dolemite Is My Name 3,44.904125,10643,7.5,Action,Good
2013,Soul,58.545222,4895,5.5,Romance,Below Average
2013,Soul,58.545222,4895,5.5,Animation,Below Average
2021,Shang-Chi,44.616125,604,6.0,Action,Average
2021,Shang-Chi,44.616125,604,6.0,Comedy,Average
2021,Shang-Chi,44.616125,604,6.0,Thriller,Average
1994,Malcolm & Marie 5,10.875518,14403,7.7,Fantasy,Good
1994,Malcolm & Marie 5,10.875518,14403,7.7,TV Movie,Good
1994,Malcolm & Marie 5,10.875518,14403,7.7,History,Good
2008,La La Land 2,30.31581,2622,5.8,Horror,Below Average
2009,Close,12.93809,12298,6.6,Fantasy,Average
2004,Titane,13.764779,22753,6.1,Science Fiction,Average
2004,Titane,13.764779,22753,6.1,Comedy,Average
1995,Carol,4.580217,17890,6.2,Drama,Average
1995,Carol,4.580217,17890,6.2,Adventure,Average
1995,Carol,4.580217,17890,6.2,Mystery,Average
1996,Time,17.887175,19949,6.0,History,Average
1996,Time,17.887175,19949,6.0,Thriller,Average
1996,Time,17.887175,19949,6.0,Drama,Average
2007,One Night in Miami,4.119238,4871,5.0,Western,Below Average
2007,One Night in Miami,4.119238,4871,5.0,Action,Below Average
2007,One Night in Miami,4.119238,4871,5.0,TV Movie,Below Average
2023,The Midnight Sky,8.056313,4776,6.9,Music,Average
2023,The Midnight Sky,8.056313,4776,6.9,Drama,Average
2003,Priscilla 2,38.624597,3368,7.0,War,Good
2003,Priscilla 2,38.624597,3368,7.0,Western,Good
1994,Spider-Man: No Way Home,4.640553,14856,5.5,Documentary,Below Average
2009,The Promised Land,1.476339,26187,5.7,Fantasy,Below Average
2009,The Promised Land,1.476339,26187,5.7,Drama,Below Average
2009,The Promised Land,1.476339,26187,5.7,Horror,Below Average
2009,David Byrne's American Utopia 4,1.430083,924,7.3,Music,Good
2009,David Byrne's American Utopia 4,1.430083,924,7.3,Comedy,Good
2009,David Byrne's American Utopia 4,1.430083,924,7.3,Family,Good
2010,Titanic,56.531446,18238,5.9,Family,Below Average
2015,Les Misérables 3,14.141695,2005,6.3,Romance,Average
2022,Borat Subsequent Moviefilm,10.532735,24019,5.1,Music,Below Average
2022,Borat Subsequent Moviefilm,10.532735,24019,5.1,Fantasy,Below Average
2022,Borat Subsequent Moviefilm,10.532735,24019,5.1,Drama,Below Average
2001,Schindler's List,33.307321,104,6.1,Family,Average
2023,"Quo Vadis, Aida?",36.13656,8694,5.1,Fantasy,Below Average
2021,The Lion King 5,8.075062,15110,5.5,Western,Below Average
2021,The Lion King 5,8.075062,15110,5.5,Family,Below Average
2019,Shang-Chi,23.658456,19463,5.3,Music,Below Average
2019,Shang-Chi,23.658456,19463,5.3,Comedy,Below Average
2017,News of the World,29.491395,159,7.2,Thriller,Good
2017,News of the World,29.491395,159,7.2,War,Good
1993,Forrest Gump 4,21.263977,17440,4.6,Drama,Poor
1993,Forrest Gump 4,21.263977,17440,4.6,Thriller,Poor
1993,Forrest Gump 4,21.263977,17440,4.6,War,Poor
2013,All of Us Strangers,3.287945,2813,6.5,Documentary,Average
2013,All of Us Strangers,3.287945,2813,6.5,Adventure,Average
2005,Braveheart,41.730626,21728,5.9,Family,Below Average
2005,Braveheart,41.730626,21728,5.9,Thriller,Below Average
2009,Uncut Gems,15.491247,24984,7.9,TV Movie,Good
2010,Toy Story 4,6.638878,14476,7.1,War,Good
2010,Toy Story 4,6.638878,14476,7.1,Fantasy,Good
2010,Toy Story 4,6.638878,14476,7.1,Crime,Good
2003,Decision to Leave 5,11.075643,29536,4.7,Comedy,Poor
2003,Decision to Leave 5,11.075643,29536,4.7,Mystery,Poor
2008,The Post 3,0.765902,20870,5.5,Romance,Below Average
2008,The Post 3,0.765902,20870,5.5,Horror,Below Average
2008,The Post 3,0.765902,20870,5.5,Western,Below Average
2006,Godzilla Minus One,2.736262,7286,6.2,Music,Average
2006,Godzilla Minus One,2.736262,7286,6.2,Western,Average
2005,Coco 5,29.009981,561,5.5,Drama,Below Average
2005,Coco 5,29.009981,561,5.5,Documentary,Below Average
2005,Coco 5,29.009981,561,5.5,TV Movie,Below Average
1997,The Post,0.000233,15490,7.3,Action,Good
1997,The Post,0.000233,15490,7.3,Drama,Good
1991,Room,10.776473,8496,6.4,Thriller,Average
1991,Room,10.776473,8496,6.4,Romance,Average
2009,Avengers: Endgame,14.784249,17537,6.0,Mystery,Average
2009,Avengers: Endgame,14.784249,17537,6.0,History,Average
2009,Avengers: Endgame,14.784249,17537,6.0,Music,Average
2017,Eternals 4,1.123671,16849,7.4,Fantasy,Good
2017,Eternals 4,1.123671,16849,7.4,History,Good
2017,Eternals 4,1.123671,16849,7.4,Action,Good
1992,The Trial of the Chicago 7,72.296351,9755,4.8,Mystery,Poor
1992,The Trial of the Chicago 7,72.296351,9755,4.8,TV Movie,Poor
2007,Perfect Days,5.126907,8370,5.9,Western,Below Average
2007,Perfect Days,5.126907,8370,5.9,History,Below Average
2007,Perfect Days,5.126907,8370,5.9,Crime,Below Average
2006,Origin,7.253824,13007,6.5,Drama,Average
2006,Origin,7.253824,13007,6.5,Documentary,Average
2001,Malcolm & Marie,7.24646,18340,6.0,Drama,Average
2001,Malcolm & Marie,7.24646,18340,6.0,Mystery,Average
2001,Malcolm & Marie,7.24646,18340,6.0,Family,Average
1992,Green Book,5.238121,22509,2.5,War,Very Poor
1991,Phantom Thread,0.029498,7320,6.6,Animation,Average
1995,Preparations to Be Together,26.138191,22574,6.8,War,Average
2009,"Quo Vadis, Aida?",68.131536,5827,5.0,Documentary,Below Average
2009,"Quo Vadis, Aida?",68.131536,5827,5.0,Comedy,Below Average
2013,Io Capitano,5.079621,21774,3.6,Drama,Very Poor
2013,Io Capitano,5.079621,21774,3.6,War,Very Poor
2013,Io Capitano,5.079621,21774,3.6,Western,Very Poor
1995,News of the World,21.756248,22768,5.4,Action,Below Average
1995,News of the World,21.756248,22768,5.4,Documentary,Below Average
1995,News of the World,21.756248,22768,5.4,Adventure,Below Average
1998,Joker,27.087879,24839,6.0,Action,Average
1998,Joker,27.087879,24839,6.0,Music,Average
1998,Joker,27.087879,24839,6.0,Romance,Average
2022,Close,37.733545,10578,6.1,Horror,Average
2022,Close,37.733545,10578,6.1,Science Fiction,Average
2022,Close,37.733545,10578,6.1,Documentary,Average
2023,Wheel of Fortune and Fantasy,10.985412,8080,3.8,Drama,Very Poor
2023,Wheel of Fortune and Fantasy,10.985412,8080,3.8,War,Very Poor
2023,Wheel of Fortune and Fantasy,10.985412,8080,3.8,Romance,Very Poor
1995,Once Upon a Time in Hollywood,7.217415,1330,6.4,Comedy,Average
1995,Once Upon a Time in Hollywood,7.217415,1330,6.4,Romance,Average
1995,Once Upon a Time in Hollywood,7.217415,1330,6.4,Adventure,Average
1997,The Martian 4,7.869598,23517,7.4,War,Good
2014,Weathering with You,24.939091,6163,7.3,Animation,Good
2014,Weathering with You,24.939091,6163,7.3,Comedy,Good
2005,Triangle of Sadness,33.941295,6599,7.7,Romance,Good
1999,Pain and Glory,4.008423,27469,4.7,Fantasy,Poor
1999,Pain and Glory,4.008423,27469,4.7,Adventure,Poor
1999,Pain and Glory,4.008423,27469,4.7,Romance,Poor
2003,Avengers: Endgame,9.270605,15599,7.3,Horror,Good
2003,Avengers: Endgame,9.270605,15599,7.3,War,Good
2003,Avengers: Endgame,9.270605,15599,7.3,Adventure,Good
2016,Society of the Snow 3,46.443555,3617,5.1,Animation,Below Average
2016,Society of the Snow 3,46.443555,3617,5.1,TV Movie,Below Average
1993,Tár 5,32.869567,10327,7.1,Adventure,Good
1993,Tár 5,32.869567,10327,7.1,History,Good
2013,The Quiet Girl,83.806191,28082,5.3,Thriller,Below Average
2013,The Quiet Girl,83.806191,28082,5.3,Western,Below Average
2013,The Quiet Girl,83.806191,28082,5.3,Family,Below Average
2010,Black Widow,28.068669,10442,6.6,Adventure,Average
2010,Black Widow,28.068669,10442,6.6,Family,Average
2020,Bridge of Spies,9.990962,410,8.0,TV Movie,Excellent
2007,A Beautiful Mind,17.8631,26742,7.3,History,Good
2007,A Beautiful Mind,17.8631,26742,7.3,Science Fiction,Good
2007,A Beautiful Mind,17.8631,26742,7.3,Western,Good
2020,The Avengers,21.635944,22436,5.1,Mystery,Below Average
2009,Evil Does Not Exist 3,1.634091,26962,4.8,Documentary,Poor
1992,Shang-Chi,15.727058,16756,7.1,TV Movie,Good
1993,The Eight Mountains,24.710702,28524,7.8,Music,Good
1993,The Eight Mountains,24.710702,28524,7.8,Romance,Good
2005,Joker,3.662149,3861,6.7,Family,Average
2014,Ford v Ferrari,30.340066,19806,5.6,Romance,Below Average
2014,Ford v Ferrari,30.340066,19806,5.6,Action,Below Average
2013,La La Land,17.530479,10508,6.3,Family,Average
2005,Aftersun 2,60.82371,94,6.7,Crime,Average
2005,Aftersun 2,60.82371,94,6.7,Animation,Average
1990,Collective,0.866968,1834,6.1,Western,Average
1990,Collective,0.866968,1834,6.1,Crime,Average
2009,Past Lives,6.166572,12087,5.1,Comedy,Below Average
2005,The Personal History of David Copperfield 5,18.40366,15940,7.5,Documentary,Good
2005,The Personal History of David Copperfield 5,18.40366,15940,7.5,War,Good
2005,The Personal History of David Copperfield 5,18.40366,15940,7.5,Animation,Good
2000,Rocketman 5,7.035451,24893,8.5,Action,Excellent
2010,Robot Dreams,25.064953,12559,7.9,Horror,Good
2010,Robot Dreams,25.064953,12559,7.9,Animation,Good
2010,Robot Dreams,25.064953,12559,7.9,Action,Good
1992,No Time to Die,28.459605,10123,3.6,Science Fiction,Very Poor
1995,Maestro,2.163199,15142,7.6,Action,Good
2016,Braveheart,14.424945,8832,6.9,TV Movie,Average
2016,Braveheart,14.424945,8832,6.9,Animation,Average
2017,Inside the Yellow Cocoon Shell,14.221765,21169,5.4,Science Fiction,Below Average
2017,Inside the Yellow Cocoon Shell,14.221765,21169,5.4,Romance,Below Average
2000,Room,9.21789,29546,3.8,Adventure,Very Poor
2000,Room,9.21789,29546,3.8,Horror,Very Poor
2000,Room,9.21789,29546,3.8,Mystery,Very Poor
2022,First Cow 5,54.038837,24262,6.1,Family,Average
2016,The Godfather,35.147894,24013,6.6,Adventure,Average
2010,The Revenant,23.894275,7428,4.9,Fantasy,Poor
2010,The Revenant,23.894275,7428,4.9,Science Fiction,Poor
2010,The Revenant,23.894275,7428,4.9,War,Poor
1991,Spotlight,25.058124,2381,7.7,TV Movie,Good
1991,Spotlight,25.058124,2381,7.7,Western,Good
2001,Little Women,12.387385,7078,7.6,Fantasy,Good
2001,Little Women,12.387385,7078,7.6,Drama,Good
1998,Soul 5,50.764762,19694,6.8,Mystery,Average
1998,Soul 5,50.764762,19694,6.8,Fantasy,Average
2002,Wheel of Fortune and Fantasy 2,23.722358,22215,4.6,TV Movie,Poor
2002,Wheel of Fortune and Fantasy 2,23.722358,22215,4.6,Crime,Poor
2010,Lady Bird,26.111332,24197,5.9,Horror,Below Average
2010,Lady Bird,26.111332,24197,5.9,Fantasy,Below Average
2010,Lady Bird,26.111332,24197,5.9,Mystery,Below Average
1997,Triangle of Sadness,39.565285,11869,7.1,Thriller,Good
2023,The Whale 4,6.406078,7474,7.0,Family,Good
1998,Titanic 3,32.908651,17120,5.4,Action,Below Average
2016,Origin 2,4.344239,13558,5.5,Family,Below Average
2020,Weathering with You,8.472845,7131,5.3,Action,Below Average
2020,Weathering with You,8.472845,7131,5.3,Fantasy,Below Average
2020,Weathering with You,8.472845,7131,5.3,Science Fiction,Below Average
2006,Sound of Metal,8.177733,9850,5.9,Mystery,Below Average
2010,Monster,76.817752,4322,5.6,Mystery,Below Average
2010,Monster,76.817752,4322,5.6,Crime,Below Average
2010,Monster,76.817752,4322,5.6,Family,Below Average
1995,Whiplash 3,38.833594,8010,5.4,Documentary,Below Average
1995,Whiplash 3,38.833594,8010,5.4,Music,Below Average
2001,Glass Onion: A Knives Out Mystery,24.157599,9471,6.0,Adventure,Average
2004,Shang-Chi,25.969828,20937,6.2,Crime,Average
2004,Origin,16.514052,24408,7.5,TV Movie,Good
2004,Origin,16.514052,24408,7.5,Animation,Good
2004,Origin,16.514052,24408,7.5,History,Good
2002,Happening,58.783511,328,4.1,Action,Poor
2000,Guillermo del Toro's Pinocchio,13.713851,15339,7.7,Animation,Good
2017,Inside the Yellow Cocoon Shell,9.577423,15801,5.3,Western,Below Average
1999,The Silence of the Lambs,3.559469,19869,8.4,Crime,Excellent
1999,The Silence of the Lambs,3.559469,19869,8.4,Adventure,Excellent
2000,Pieces of a Woman,30.854814,14382,7.0,TV Movie,Good
2000,Pieces of a Woman,30.854814,14382,7.0,Comedy,Good
1990,Portrait of a Lady on Fire 4,26.518586,15945,6.9,Thriller,Average
1990,Portrait of a Lady on Fire 4,26.518586,15945,6.9,History,Average
1990,Portrait of a Lady on Fire 4,26.518586,15945,6.9,Comedy,Average
2017,Uncut Gems,9.701697,27364,6.1,Mystery,Average
2017,Uncut Gems,9.701697,27364,6.1,Music,Average
2021,The Avengers,0.510324,15711,8.7,Romance,Excellent
2021,The Avengers,0.510324,15711,8.7,Family,Excellent
2003,Inside the Yellow Cocoon Shell 3,36.526686,11260,6.2,Adventure,Average
2003,Inside the Yellow Cocoon Shell 3,36.526686,11260,6.2,Thriller,Average
2007,Roma,0.229673,21547,8.0,Fantasy,Excellent
2021,The Quiet Girl,24.327642,20528,5.5,Family,Below Average
2021,The Quiet Girl,24.327642,20528,5.5,Thriller,Below Average
2021,The Quiet Girl,24.327642,20528,5.5,Drama,Below Average
2017,The Holdovers,70.303303,1612,7.1,Music,Good
2017,The Holdovers,70.303303,1612,7.1,Animation,Good
2003,Ahed's Knee,11.51302,18650,8.5,Family,Excellent
2003,Ahed's Knee,11.51302,18650,8.5,Music,Excellent
2002,I'm Thinking of Ending Things,5.356894,25415,5.2,Horror,Below Average
2016,Fast Color,24.406855,9057,6.8,Fantasy,Average
2016,Fast Color,24.406855,9057,6.8,Romance,Average
2008,The Matrix 2,33.979392,23713,5.4,Documentary,Below Average
2008,The Matrix 2,33.979392,23713,5.4,Crime,Below Average
2008,The Matrix 2,33.979392,23713,5.4,War,Below Average
2018,Spider-Man: No Way Home,15.812127,15244,6.7,War,Average
2018,Spider-Man: No Way Home,15.812127,15244,6.7,History,Average
2018,Spider-Man: No Way Home,15.812127,15244,6.7,Science Fiction,Average
2019,Carol,68.246345,7542,8.5,Mystery,Excellent
2019,Carol,68.246345,7542,8.5,Adventure,Excellent
2020,Soul,1.061028,7376,5.1,Thriller,Below Average
2010,Passages,14.055693,2658,6.4,Western,Average
2010,Passages,14.055693,2658,6.4,Action,Average
2003,Once Upon a Time in Hollywood 3,25.349185,6913,5.2,Animation,Below Average
2003,Once Upon a Time in Hollywood 3,25.349185,6913,5.2,Crime,Below Average
2003,Once Upon a Time in Hollywood 3,25.349185,6913,5.2,Mystery,Below Average
2017,The Eight Mountains,39.70307,18252,6.0,Family,Average
2006,Inception,3.950871,17496,6.9,War,Average
2006,Inception,3.950871,17496,6.9,Comedy,Average
1993,Parasite,32.189106,13798,5.8,Comedy,Below Average
1993,Parasite,32.189106,13798,5.8,History,Below Average
2005,Io Capitano 2,16.090832,2491,8.1,War,Excellent
1992,EO,10.101964,1830,6.8,History,Average
1992,EO,10.101964,1830,6.8,Adventure,Average
2022,Glass Onion: A Knives Out Mystery 3,2.824706,29523,4.6,History,Poor
